gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,tenure_bin,avg_monthly_spend,monthly_ratio,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,0,1,1,35,1,0,0,0,0,0,0,0,0,19.7,730.4,2,20.288888888888888,0.5472222222222222,False,False,True,False,False,True,False,True,False,False,0
0,0,0,1,3,1,0,0,0,0,0,0,0,1,20.05,75.45,0,18.8625,5.0125,False,False,True,True,False,False,False,False,False,True,0
0,0,1,1,50,1,1,0,1,0,1,1,1,0,103.7,5071.05,3,99.43235294117648,2.033333333333333,False,True,False,True,False,False,False,False,True,False,1
0,0,1,0,42,1,1,1,0,1,0,0,1,1,94.4,4014.6,2,93.36279069767441,2.1953488372093024,False,True,False,True,False,False,False,False,True,False,0
0,0,1,0,10,1,0,1,0,0,1,0,0,1,54.95,568.85,0,51.71363636363637,4.995454545454546,True,False,False,True,False,False,False,True,False,False,0
1,0,1,0,61,1,0,1,1,0,1,0,1,0,93.7,5860.7,4,94.52741935483871,1.511290322580645,False,True,False,False,True,False,True,False,False,False,0
1,0,0,0,68,1,1,1,1,0,1,1,1,0,110.25,7279.35,4,105.49782608695652,1.5978260869565217,False,True,False,False,False,True,False,True,False,False,0
0,0,0,0,10,1,0,1,0,1,0,1,1,1,98.9,1064.95,0,96.81363636363636,8.990909090909092,False,True,False,False,True,False,False,False,True,False,0
0,0,1,0,65,1,1,1,1,1,0,0,0,0,89.75,5769.6,4,87.41818181818182,1.3598484848484849,False,True,False,False,True,False,False,False,True,False,1
1,0,1,1,72,1,0,1,0,1,1,1,1,1,80.45,5886.85,4,80.64178082191782,1.1020547945205479,True,False,False,False,False,True,True,False,False,False,0
0,0,1,1,55,1,0,0,1,0,1,0,0,0,79.4,4238.45,3,75.68660714285714,1.417857142857143,False,True,False,True,False,False,False,False,True,False,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,20.3,20.3,0,10.15,10.15,False,False,True,True,False,False,False,False,False,True,1
1,0,0,0,7,1,0,0,0,1,1,0,1,0,62.8,418.3,0,52.2875,7.85,True,False,False,True,False,False,True,False,False,False,0
1,0,0,0,2,1,1,0,0,0,0,0,0,1,74.9,136.05,0,45.35,24.96666666666667,False,True,False,True,False,False,False,False,False,True,0
1,0,0,0,9,1,0,1,0,0,0,0,0,1,74.85,708.2,0,70.82000000000001,7.484999999999999,False,True,False,True,False,False,False,False,True,False,0
0,0,0,1,27,1,1,0,0,0,0,0,0,1,25.85,788.55,1,28.162499999999998,0.9232142857142858,False,False,True,False,False,True,False,True,False,False,0
0,1,1,0,7,1,1,0,0,1,0,1,1,1,101.95,700.85,0,87.60625,12.74375,False,True,False,True,False,False,False,False,True,False,1
1,0,1,0,64,1,0,0,1,1,1,0,1,1,68.3,4378.8,4,67.36615384615385,1.0507692307692307,True,False,False,False,False,True,False,False,False,True,0
0,0,0,0,70,0,0,1,0,1,1,0,1,0,48.4,3442.8,4,48.49014084507043,0.6816901408450704,True,False,False,False,False,True,True,False,False,False,0
0,1,0,0,2,1,1,0,0,0,0,1,1,1,94.0,181.7,0,60.56666666666666,31.333333333333332,False,True,False,True,False,False,False,False,True,False,1
0,1,0,0,67,1,0,1,1,0,1,1,1,1,105.05,7171.7,4,105.46617647058824,1.5448529411764707,False,True,False,False,False,True,False,False,True,False,0
1,0,0,0,45,1,1,0,1,0,0,1,0,1,89.3,4016.85,3,87.32282608695652,1.941304347826087,False,True,False,True,False,False,False,True,False,False,1
1,0,0,0,24,1,1,0,0,0,0,0,0,0,25.15,553.0,1,22.12,1.006,False,False,True,False,False,True,False,True,False,False,0
0,0,1,1,4,1,0,0,0,0,0,0,0,0,19.5,96.85,0,19.369999999999997,3.9,False,False,True,False,False,True,False,True,False,False,0
0,0,1,1,44,1,0,0,0,1,0,1,1,1,92.95,4122.9,3,91.61999999999999,2.0655555555555556,False,True,False,True,False,False,True,False,False,False,0
1,0,1,1,72,1,0,0,0,0,0,0,0,1,20.7,1482.3,4,20.305479452054794,0.28356164383561644,False,False,True,False,False,True,False,False,False,True,0
1,0,0,0,1,1,0,0,1,0,0,0,0,1,74.3,74.3,0,37.15,37.15,False,True,False,True,False,False,False,True,False,False,1
0,0,0,0,66,1,0,0,0,0,0,0,0,0,19.35,1240.8,4,18.519402985074628,0.28880597014925374,False,False,True,False,False,True,True,False,False,False,0
0,0,0,0,1,0,0,0,1,0,1,0,1,1,44.65,44.65,0,22.325,22.325,True,False,False,True,False,False,False,False,False,True,1
0,0,1,1,13,1,0,1,0,0,0,0,1,0,84.05,1095.3,0,78.23571428571428,6.003571428571428,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,10,1,1,0,1,0,0,0,0,1,80.7,788.8,0,71.7090909090909,7.336363636363637,False,True,False,True,False,False,True,False,False,False,1
0,1,1,0,65,1,1,0,1,1,0,1,1,1,104.35,6578.55,4,99.675,1.581060606060606,False,True,False,True,False,False,False,False,True,False,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,19.55,19.55,0,9.775,9.775,False,False,True,True,False,False,False,False,False,True,0
0,0,1,1,38,1,0,1,1,1,1,1,0,0,74.05,2802.3,2,71.85384615384616,1.8987179487179486,True,False,False,False,True,False,False,False,True,False,0
0,0,0,1,23,0,0,1,0,1,1,0,0,0,40.1,857.75,1,35.739583333333336,1.6708333333333334,True,False,False,False,False,True,False,False,False,True,0
1,0,1,0,10,1,0,0,0,0,0,0,0,0,20.1,184.4,0,16.763636363636365,1.8272727272727274,False,False,True,False,True,False,False,False,False,True,0
0,0,0,1,4,1,1,0,1,0,0,1,1,1,101.7,364.55,0,72.91,20.34,False,True,False,True,False,False,False,False,True,False,1
0,0,1,1,72,1,1,1,0,1,1,1,1,1,83.55,6093.3,4,83.46986301369863,1.1445205479452054,True,False,False,False,False,True,False,True,False,False,0
1,0,1,0,35,1,0,0,1,0,1,0,0,0,56.85,1861.1,2,51.69722222222222,1.5791666666666666,True,False,False,True,False,False,False,False,True,False,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.4,20.4,0,10.2,10.2,False,False,True,True,False,False,False,False,False,True,1
1,0,1,1,58,1,0,0,0,0,0,0,0,0,19.55,1079.65,4,18.299152542372884,0.3313559322033898,False,False,True,False,False,True,False,True,False,False,0
0,0,1,1,70,1,0,0,1,1,1,1,1,1,106.15,7475.1,4,105.2830985915493,1.4950704225352114,False,True,False,False,True,False,False,False,True,False,0
0,0,1,1,38,1,1,0,1,1,0,1,1,0,78.95,2862.55,2,73.39871794871796,2.0243589743589743,True,False,False,False,True,False,False,True,False,False,0
1,0,1,1,60,0,0,0,1,0,0,1,1,1,49.75,3069.45,4,50.31885245901639,0.8155737704918032,True,False,False,True,False,False,False,False,True,False,0
0,0,0,0,26,1,1,1,1,0,0,1,0,1,92.4,2349.8,1,87.02962962962964,3.4222222222222225,False,True,False,True,False,False,False,True,False,False,0
1,0,0,0,8,1,0,1,1,0,1,0,0,0,58.2,469.25,0,52.138888888888886,6.466666666666667,True,False,False,False,True,False,True,False,False,False,0
0,0,1,1,41,1,1,0,0,1,1,1,1,1,102.6,4213.35,2,100.31785714285715,2.4428571428571426,False,True,False,False,True,False,False,False,True,False,1
1,1,1,0,36,1,1,0,1,0,0,1,0,1,91.95,3301.05,2,89.21756756756757,2.485135135135135,False,True,False,True,False,False,False,True,False,False,0
0,1,0,0,54,1,0,0,0,1,1,0,1,0,65.25,3529.95,3,64.18090909090908,1.1863636363636363,True,False,False,False,True,False,True,False,False,False,0
0,0,1,1,71,1,1,0,1,1,0,1,1,1,106.0,7723.7,4,107.27361111111111,1.4722222222222223,False,True,False,False,False,True,True,False,False,False,1
1,0,0,0,55,1,1,0,0,0,0,0,0,1,73.1,4144.9,3,74.01607142857142,1.3053571428571427,False,True,False,True,False,False,False,False,True,False,0
1,0,0,0,72,1,1,1,1,0,0,0,0,0,59.75,4265.0,4,58.42465753424658,0.8184931506849316,True,False,False,False,False,True,True,False,False,False,0
1,0,0,1,3,1,0,1,0,0,1,0,0,1,55.1,154.65,0,38.6625,13.775,True,False,False,True,False,False,False,False,False,True,1
1,0,1,1,54,1,1,0,1,1,0,0,0,1,59.8,3246.45,3,59.026363636363634,1.0872727272727272,True,False,False,False,False,True,True,False,False,False,0
0,0,1,1,72,1,1,1,1,1,1,1,1,1,116.6,8337.45,4,114.21164383561644,1.5972602739726027,False,True,False,False,False,True,True,False,False,False,0
0,0,0,0,52,1,1,1,0,1,1,1,1,1,109.3,5731.4,3,108.13962264150943,2.0622641509433963,False,True,False,False,False,True,False,False,True,False,0
1,1,0,0,60,1,1,1,0,0,0,1,1,1,101.4,6176.6,4,101.25573770491803,1.6622950819672133,False,True,False,False,True,False,True,False,False,False,0
1,0,0,0,39,0,0,0,0,1,0,1,1,1,50.65,1905.4,2,47.635000000000005,1.2662499999999999,True,False,False,True,False,False,False,True,False,False,0
1,0,0,0,15,1,0,0,0,0,0,1,0,0,56.15,931.9,1,58.24375,3.509375,True,False,False,False,True,False,False,False,False,True,0
0,0,0,0,69,1,1,0,0,1,1,1,1,1,106.5,7348.8,4,104.98285714285714,1.5214285714285714,False,True,False,False,False,True,True,False,False,False,1
0,0,1,1,43,1,0,0,0,0,0,0,0,1,19.2,776.25,2,17.642045454545453,0.43636363636363634,False,False,True,False,True,False,False,False,False,True,0
1,1,0,0,63,1,1,1,1,1,1,1,0,0,83.0,5243.05,4,81.92265625,1.296875,True,False,False,False,True,False,True,False,False,False,0
0,1,1,0,2,1,0,0,0,0,0,0,0,0,70.1,141.65,0,47.21666666666667,23.366666666666664,False,True,False,True,False,False,False,False,True,False,0
1,0,1,1,72,1,0,1,1,1,1,1,1,1,108.3,7679.65,4,105.20068493150684,1.4835616438356165,False,True,False,False,False,True,True,False,False,False,0
1,0,1,1,32,1,1,0,0,1,0,0,1,1,91.05,2954.5,2,89.53030303030303,2.759090909090909,False,True,False,True,False,False,True,False,False,False,1
0,0,1,1,40,1,1,0,0,0,0,0,0,0,25.25,1006.9,2,24.558536585365854,0.6158536585365854,False,False,True,False,False,True,False,True,False,False,0
1,0,1,0,58,0,0,1,1,0,0,1,0,1,45.35,2540.1,4,43.052542372881355,0.7686440677966102,True,False,False,False,True,False,False,False,True,False,0
0,0,0,0,67,0,0,1,0,0,1,1,0,0,43.9,3097.2,4,45.54705882352941,0.6455882352941176,True,False,False,False,False,True,False,False,True,False,0
1,1,1,0,51,1,1,1,0,0,0,0,0,1,77.5,3807.35,3,73.21826923076922,1.4903846153846154,False,True,False,True,False,False,False,False,True,False,1
0,0,1,0,31,1,1,0,0,1,1,1,1,1,79.3,2484.0,2,77.625,2.478125,True,False,False,False,True,False,False,False,False,True,0
0,1,1,0,69,1,1,1,1,0,0,0,0,1,84.9,5785.65,4,82.65214285714285,1.2128571428571429,False,True,False,True,False,False,False,True,False,False,0
0,0,1,0,32,1,1,0,0,0,1,0,0,1,79.25,2619.15,2,79.36818181818182,2.4015151515151514,False,True,False,False,True,False,False,False,True,False,0
1,0,0,0,21,1,0,1,1,0,1,1,0,0,71.05,1524.85,1,69.31136363636364,3.2295454545454545,True,False,False,False,False,True,False,True,False,False,0
0,0,0,0,52,1,0,1,0,1,0,0,0,0,53.75,2790.65,3,52.653773584905665,1.0141509433962264,True,False,False,False,True,False,False,False,True,False,0
1,0,1,1,72,1,1,0,0,0,0,0,0,0,24.25,1784.5,4,24.445205479452056,0.3321917808219178,False,False,True,False,False,True,False,True,False,False,0
1,0,1,0,72,0,0,0,1,1,0,1,1,1,54.2,3937.45,4,53.93767123287671,0.7424657534246576,True,False,False,False,False,True,False,False,True,False,1
0,0,1,1,52,0,0,1,0,1,0,0,1,0,44.25,2276.1,3,42.945283018867926,0.8349056603773585,True,False,False,False,True,False,True,False,False,False,0
1,0,0,0,41,1,0,0,0,0,1,0,0,0,50.05,2029.05,2,48.31071428571428,1.1916666666666667,True,False,False,False,True,False,True,False,False,False,0
0,0,0,0,41,1,0,0,0,0,0,0,0,0,20.15,802.35,2,19.103571428571428,0.4797619047619047,False,False,True,False,False,True,False,False,False,True,0
1,0,0,0,6,1,0,0,0,0,0,0,0,1,69.25,418.4,0,59.771428571428565,9.892857142857142,False,True,False,True,False,False,False,False,False,True,1
0,0,1,1,67,1,1,1,1,1,1,0,0,1,69.35,4653.25,4,68.43014705882354,1.0198529411764705,True,False,False,False,True,False,False,True,False,False,0
1,0,1,1,16,1,0,0,0,0,0,0,0,0,19.35,275.9,1,16.22941176470588,1.1382352941176472,False,False,True,True,False,False,False,False,False,True,0
0,0,0,0,17,1,0,0,0,0,0,0,0,0,19.15,343.45,1,19.080555555555556,1.0638888888888889,False,False,True,False,False,True,False,False,False,True,0
0,0,1,0,35,1,0,1,1,1,0,0,0,0,61.0,2130.45,2,59.17916666666666,1.6944444444444444,True,False,False,True,False,False,False,False,False,True,0
1,0,1,1,58,1,0,0,0,0,0,0,0,0,20.5,1191.4,4,20.193220338983053,0.3474576271186441,False,False,True,False,False,True,False,True,False,False,0
0,0,0,0,1,1,0,0,0,1,0,0,0,1,50.5,50.5,0,25.25,25.25,True,False,False,True,False,False,False,False,True,False,1
0,0,1,1,52,0,0,0,1,1,1,1,0,0,50.2,2554.0,3,48.18867924528302,0.9471698113207547,True,False,False,False,False,True,False,False,False,True,0
1,0,0,0,70,1,0,1,0,1,1,1,1,0,79.6,5589.45,4,78.72464788732394,1.1211267605633801,True,False,False,False,False,True,True,False,False,False,0
1,0,1,1,19,1,1,0,0,0,0,0,0,1,24.9,467.7,1,23.384999999999998,1.2449999999999999,False,False,True,False,False,True,True,False,False,False,0
0,1,0,0,1,1,1,0,0,0,0,0,0,1,74.4,74.4,0,37.2,37.2,False,True,False,True,False,False,False,False,True,False,1
1,0,1,1,35,1,0,1,0,1,1,1,1,1,106.9,3756.45,2,104.34583333333333,2.9694444444444446,False,True,False,True,False,False,False,False,True,False,0
1,0,0,0,32,1,1,0,0,1,0,1,1,1,101.35,3334.9,2,101.05757575757576,3.071212121212121,False,True,False,True,False,False,False,False,True,False,0
1,0,1,1,17,1,0,1,0,0,1,0,0,1,55.35,920.5,1,51.138888888888886,3.075,True,False,False,True,False,False,False,True,False,False,0
1,0,1,1,67,1,0,0,1,0,0,0,0,0,50.55,3431.75,4,50.466911764705884,0.7433823529411764,True,False,False,False,True,False,False,True,False,False,0
1,0,0,0,9,1,0,0,0,0,0,0,0,0,19.5,150.35,0,15.035,1.95,False,False,True,True,False,False,True,False,False,False,0
0,0,0,1,31,1,1,0,1,0,1,1,1,1,79.45,2587.7,2,80.865625,2.4828125,True,False,False,False,True,False,False,False,False,True,1
0,0,0,0,4,1,1,1,0,0,0,1,0,0,90.65,367.95,0,73.59,18.130000000000003,False,True,False,True,False,False,False,False,True,False,0
0,1,1,1,58,1,1,1,1,0,1,0,0,1,89.85,5125.75,4,86.87711864406779,1.5228813559322032,False,True,False,False,True,False,True,False,False,False,0
0,0,0,0,60,1,0,1,0,1,1,1,1,0,79.0,4801.1,4,78.70655737704918,1.2950819672131149,True,False,False,False,True,False,False,False,False,True,0
0,0,0,0,58,1,1,0,0,1,1,1,1,1,104.65,6219.6,4,105.41694915254237,1.773728813559322,False,True,False,False,True,False,False,False,True,False,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.55,19.55,0,9.775,9.775,False,False,True,True,False,False,False,False,False,True,0
1,0,1,1,27,1,0,0,0,0,0,0,0,0,19.9,550.1,1,19.646428571428572,0.7107142857142856,False,False,True,False,False,True,False,False,False,True,0
0,1,1,1,66,1,1,1,1,1,1,1,1,1,116.25,7862.25,4,117.34701492537313,1.7350746268656716,False,True,False,False,True,False,False,False,True,False,0
0,0,0,0,15,1,1,1,0,0,0,1,0,1,87.75,1242.2,1,77.6375,5.484375,False,True,False,True,False,False,True,False,False,False,0
0,1,1,0,47,1,1,0,0,1,0,1,1,1,100.05,4871.05,3,101.48020833333334,2.084375,False,True,False,True,False,False,False,False,True,False,1
1,0,0,0,41,1,1,1,0,0,0,0,0,1,81.3,3190.65,2,75.96785714285714,1.9357142857142857,False,True,False,True,False,False,False,True,False,False,0
0,0,1,0,59,0,0,0,0,0,0,1,1,1,44.3,2666.75,4,44.44583333333333,0.7383333333333333,True,False,False,True,False,False,False,False,True,False,0
1,0,0,1,50,1,0,0,0,0,0,0,0,0,70.35,3533.6,3,69.28627450980392,1.3794117647058823,False,True,False,False,False,True,False,True,False,False,0
0,0,1,1,17,0,0,1,0,1,0,1,0,0,44.45,792.15,1,44.00833333333333,2.4694444444444446,True,False,False,False,True,False,False,True,False,False,0
0,0,1,1,6,1,0,1,0,0,0,0,0,1,49.15,295.65,0,42.23571428571428,7.021428571428571,True,False,False,True,False,False,False,False,True,False,0
0,1,1,0,51,0,0,0,1,0,0,0,0,1,29.45,1459.35,3,28.064423076923074,0.5663461538461538,True,False,False,True,False,False,False,True,False,False,0
0,0,0,0,44,1,0,0,1,0,1,1,1,0,100.55,4398.15,3,97.73666666666666,2.2344444444444442,False,True,False,True,False,False,False,False,True,False,1
0,0,1,0,49,1,0,0,1,0,0,1,0,1,85.3,4297.95,3,85.959,1.706,False,True,False,True,False,False,False,True,False,False,0
0,0,0,0,2,1,0,0,1,0,0,1,1,0,95.65,167.3,0,55.76666666666667,31.883333333333336,False,True,False,True,False,False,False,False,True,False,1
0,0,1,0,59,1,1,1,0,0,1,0,1,1,69.1,4096.9,4,68.28166666666667,1.1516666666666666,True,False,False,False,True,False,False,False,False,True,0
0,1,0,0,50,1,1,1,1,0,0,1,0,1,70.35,3454.6,3,67.73725490196078,1.3794117647058823,True,False,False,True,False,False,True,False,False,False,0
1,0,1,1,59,1,0,0,0,0,0,0,0,0,20.6,1286.0,4,21.433333333333334,0.3433333333333334,False,False,True,False,False,True,False,False,False,True,0
0,0,0,0,18,1,1,0,0,0,0,0,0,0,74.15,1387.0,1,73.0,3.9026315789473687,False,True,False,True,False,False,False,False,False,True,0
0,0,0,0,10,1,1,0,0,0,0,0,0,0,75.05,786.3,0,71.48181818181818,6.822727272727272,False,True,False,True,False,False,False,False,True,False,0
0,0,1,0,14,1,0,0,0,0,0,0,0,0,44.6,641.25,0,42.75,2.9733333333333336,True,False,False,False,True,False,False,False,True,False,0
0,0,0,0,35,1,0,0,0,0,0,0,0,0,21.45,705.45,2,19.595833333333335,0.5958333333333333,False,False,True,False,False,True,True,False,False,False,0
0,0,1,1,8,1,0,0,0,0,0,0,0,1,43.45,345.5,0,38.388888888888886,4.827777777777778,True,False,False,False,True,False,False,False,False,True,0
0,0,1,1,18,1,0,0,0,0,0,0,0,0,20.05,345.9,1,18.205263157894734,1.055263157894737,False,False,True,False,True,False,True,False,False,False,0
1,0,1,1,60,1,1,1,1,0,0,1,0,0,94.15,5811.8,4,95.27540983606558,1.5434426229508198,False,True,False,False,True,False,True,False,False,False,0
1,0,0,0,1,1,0,0,0,1,0,1,1,0,94.4,94.4,0,47.2,47.2,False,True,False,True,False,False,False,False,True,False,1
1,0,0,0,6,1,0,0,0,0,0,0,0,0,19.55,124.45,0,17.77857142857143,2.792857142857143,False,False,True,False,False,True,False,False,False,True,0
1,0,0,1,19,1,1,1,1,0,1,1,0,1,75.9,1375.6,1,68.78,3.7950000000000004,True,False,False,True,False,False,False,False,False,True,0
0,0,1,1,53,1,1,1,1,0,1,0,0,0,64.15,3491.55,3,64.65833333333333,1.187962962962963,True,False,False,False,True,False,True,False,False,False,0
0,1,1,0,72,1,1,1,1,1,0,1,1,1,109.55,7920.7,4,108.5027397260274,1.5006849315068493,False,True,False,False,False,True,True,False,False,False,0
1,0,1,0,60,1,1,0,1,1,1,1,1,1,110.8,6640.7,4,108.8639344262295,1.8163934426229509,False,True,False,False,False,True,False,True,False,False,0
1,0,0,0,1,1,0,0,0,0,0,1,0,1,55.0,55.0,0,27.5,27.5,True,False,False,True,False,False,False,True,False,False,1
1,0,0,1,13,1,0,0,0,1,1,0,0,0,53.45,718.1,0,51.292857142857144,3.817857142857143,True,False,False,True,False,False,False,False,False,True,0
1,0,1,1,5,1,0,0,0,0,0,0,0,0,69.95,320.4,0,53.4,11.658333333333333,False,True,False,True,False,False,False,True,False,False,0
0,0,0,0,1,1,1,0,0,1,0,1,1,1,101.45,101.45,0,50.725,50.725,False,True,False,True,False,False,False,False,True,False,1
0,0,1,1,13,1,0,0,0,1,0,1,1,0,97.0,1334.45,0,95.31785714285715,6.928571428571429,False,True,False,True,False,False,False,False,True,False,0
0,0,0,0,37,1,1,1,1,1,1,1,1,1,90.6,3358.65,2,88.38552631578948,2.384210526315789,True,False,False,False,True,False,True,False,False,False,0
0,0,1,0,64,1,0,1,0,0,0,0,0,1,73.55,4764.0,4,73.29230769230769,1.1315384615384616,False,True,False,True,False,False,False,False,False,True,0
1,0,1,0,5,1,1,0,0,1,1,1,0,0,67.95,350.3,0,58.38333333333333,11.325000000000001,True,False,False,True,False,False,True,False,False,False,1
1,0,1,0,61,1,1,0,1,0,1,0,1,1,94.35,5703.0,4,91.98387096774194,1.521774193548387,False,True,False,False,False,True,True,False,False,False,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.5,69.5,0,34.75,34.75,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,1,1,0,0,0,0,0,0,0,1,18.85,18.85,0,9.425,9.425,False,False,True,True,False,False,False,False,False,True,1
0,0,0,0,26,1,0,0,0,0,0,0,0,0,19.4,525.55,1,19.46481481481481,0.7185185185185184,False,False,True,False,True,False,False,False,False,True,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.2,69.2,0,34.6,34.6,False,True,False,True,False,False,False,False,True,False,1
0,0,1,0,24,1,0,0,0,0,0,0,0,0,19.75,483.15,1,19.326,0.79,False,False,True,False,False,True,False,False,False,True,0
0,0,1,0,17,0,0,0,0,1,1,1,1,0,54.6,934.8,1,51.93333333333333,3.033333333333333,True,False,False,False,True,False,False,False,True,False,0
1,0,0,1,26,0,0,0,0,1,0,0,0,1,29.8,786.5,1,29.12962962962963,1.1037037037037036,True,False,False,True,False,False,False,False,False,True,0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,69.65,69.65,0,34.825,34.825,False,True,False,True,False,False,False,False,True,False,1
0,1,1,0,40,1,1,1,0,0,0,1,1,0,101.85,4086.3,2,99.66585365853659,2.4841463414634144,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,52,1,1,0,1,1,0,1,1,1,103.05,5364.8,3,101.22264150943397,1.9443396226415093,False,True,False,True,False,False,False,False,True,False,0
1,0,0,0,1,1,0,0,1,1,0,0,0,1,82.3,82.3,0,41.15,41.15,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.3,20.3,0,10.15,10.15,False,False,True,True,False,False,False,False,False,True,0
1,0,0,0,21,0,0,1,0,0,1,0,0,0,35.1,770.4,1,35.018181818181816,1.5954545454545455,True,False,False,False,False,True,False,False,False,True,0
1,0,1,0,67,1,1,0,1,1,0,1,1,1,105.7,6816.95,4,100.24926470588235,1.5544117647058824,False,True,False,False,True,False,True,False,False,False,0
1,0,1,1,44,1,0,1,0,0,1,0,0,0,56.25,2419.55,3,53.76777777777778,1.25,True,False,False,True,False,False,True,False,False,False,0
